"item_id","test_assignment","test_number","test_start_date"
2568.0,1.0,"item_test_1","2013-01-05 00:00:00"
795.0,1.0,"item_test_1","2013-01-05 00:00:00"
757.0,0.0,"item_test_1","2013-01-05 00:00:00"
1276.0,0.0,"item_test_1","2013-01-05 00:00:00"
2718.0,1.0,"item_test_1","2013-01-05 00:00:00"
1825.0,1.0,"item_test_1","2013-01-05 00:00:00"
1081.0,0.0,"item_test_1","2013-01-05 00:00:00"
1793.0,0.0,"item_test_1","2013-01-05 00:00:00"
1659.0,1.0,"item_test_1","2013-01-05 00:00:00"
2982.0,1.0,"item_test_1","2013-01-05 00:00:00"
3613.0,1.0,"item_test_1","2013-01-05 00:00:00"
338.0,0.0,"item_test_1","2013-01-05 00:00:00"
2417.0,1.0,"item_test_1","2013-01-05 00:00:00"
3329.0,0.0,"item_test_1","2013-01-05 00:00:00"
2863.0,0.0,"item_test_1","2013-01-05 00:00:00"
2865.0,0.0,"item_test_1","2013-01-05 00:00:00"
3924.0,0.0,"item_test_1","2013-01-05 00:00:00"
2844.0,1.0,"item_test_1","2013-01-05 00:00:00"
36.0,0.0,"item_test_1","2013-01-05 00:00:00"
3117.0,1.0,"item_test_1","2013-01-05 00:00:00"
3754.0,1.0,"item_test_1","2013-01-05 00:00:00"
3367.0,0.0,"item_test_1","2013-01-05 00:00:00"
918.0,0.0,"item_test_1","2013-01-05 00:00:00"
3884.0,0.0,"item_test_1","2013-01-05 00:00:00"
2399.0,1.0,"item_test_1","2013-01-05 00:00:00"
3336.0,0.0,"item_test_1","2013-01-05 00:00:00"
2367.0,1.0,"item_test_1","2013-01-05 00:00:00"
3030.0,0.0,"item_test_1","2013-01-05 00:00:00"
3835.0,0.0,"item_test_1","2013-01-05 00:00:00"
2875.0,1.0,"item_test_1","2013-01-05 00:00:00"
3051.0,0.0,"item_test_1","2013-01-05 00:00:00"
772.0,0.0,"item_test_1","2013-01-05 00:00:00"
3583.0,0.0,"item_test_1","2013-01-05 00:00:00"
359.0,1.0,"item_test_1","2013-01-05 00:00:00"
444.0,1.0,"item_test_1","2013-01-05 00:00:00"
2667.0,0.0,"item_test_1","2013-01-05 00:00:00"
1679.0,1.0,"item_test_1","2013-01-05 00:00:00"
2944.0,0.0,"item_test_1","2013-01-05 00:00:00"
1317.0,1.0,"item_test_1","2013-01-05 00:00:00"
2596.0,1.0,"item_test_1","2013-01-05 00:00:00"
5.0,0.0,"item_test_1","2013-01-05 00:00:00"
2821.0,1.0,"item_test_1","2013-01-05 00:00:00"
3899.0,0.0,"item_test_1","2013-01-05 00:00:00"
2975.0,1.0,"item_test_1","2013-01-05 00:00:00"
2869.0,1.0,"item_test_1","2013-01-05 00:00:00"
3383.0,0.0,"item_test_1","2013-01-05 00:00:00"
1878.0,1.0,"item_test_1","2013-01-05 00:00:00"
3962.0,0.0,"item_test_1","2013-01-05 00:00:00"
1237.0,0.0,"item_test_1","2013-01-05 00:00:00"
2890.0,0.0,"item_test_1","2013-01-05 00:00:00"
859.0,0.0,"item_test_1","2013-01-05 00:00:00"
1194.0,0.0,"item_test_1","2013-01-05 00:00:00"
621.0,0.0,"item_test_1","2013-01-05 00:00:00"
1981.0,1.0,"item_test_1","2013-01-05 00:00:00"
3273.0,1.0,"item_test_1","2013-01-05 00:00:00"
2514.0,1.0,"item_test_1","2013-01-05 00:00:00"
1385.0,1.0,"item_test_1","2013-01-05 00:00:00"
3539.0,1.0,"item_test_1","2013-01-05 00:00:00"
2613.0,1.0,"item_test_1","2013-01-05 00:00:00"
2616.0,0.0,"item_test_1","2013-01-05 00:00:00"
1820.0,1.0,"item_test_1","2013-01-05 00:00:00"
129.0,1.0,"item_test_1","2013-01-05 00:00:00"
2208.0,1.0,"item_test_1","2013-01-05 00:00:00"
2725.0,1.0,"item_test_1","2013-01-05 00:00:00"
1095.0,1.0,"item_test_1","2013-01-05 00:00:00"
3882.0,1.0,"item_test_1","2013-01-05 00:00:00"
901.0,0.0,"item_test_1","2013-01-05 00:00:00"
3054.0,1.0,"item_test_1","2013-01-05 00:00:00"
1088.0,0.0,"item_test_1","2013-01-05 00:00:00"
2430.0,1.0,"item_test_1","2013-01-05 00:00:00"
1354.0,0.0,"item_test_1","2013-01-05 00:00:00"
2833.0,0.0,"item_test_1","2013-01-05 00:00:00"
1213.0,1.0,"item_test_1","2013-01-05 00:00:00"
3523.0,0.0,"item_test_1","2013-01-05 00:00:00"
3771.0,1.0,"item_test_1","2013-01-05 00:00:00"
2123.0,0.0,"item_test_1","2013-01-05 00:00:00"
3887.0,0.0,"item_test_1","2013-01-05 00:00:00"
732.0,1.0,"item_test_1","2013-01-05 00:00:00"
26.0,1.0,"item_test_1","2013-01-05 00:00:00"
1812.0,0.0,"item_test_1","2013-01-05 00:00:00"
1116.0,1.0,"item_test_1","2013-01-05 00:00:00"
2328.0,1.0,"item_test_1","2013-01-05 00:00:00"
1896.0,0.0,"item_test_1","2013-01-05 00:00:00"
2104.0,1.0,"item_test_1","2013-01-05 00:00:00"
929.0,0.0,"item_test_1","2013-01-05 00:00:00"
3631.0,1.0,"item_test_1","2013-01-05 00:00:00"
91.0,0.0,"item_test_1","2013-01-05 00:00:00"
553.0,0.0,"item_test_1","2013-01-05 00:00:00"
761.0,1.0,"item_test_1","2013-01-05 00:00:00"
3105.0,0.0,"item_test_1","2013-01-05 00:00:00"
639.0,1.0,"item_test_1","2013-01-05 00:00:00"
1953.0,1.0,"item_test_1","2013-01-05 00:00:00"
3922.0,0.0,"item_test_1","2013-01-05 00:00:00"
1316.0,1.0,"item_test_1","2013-01-05 00:00:00"
2270.0,1.0,"item_test_1","2013-01-05 00:00:00"
122.0,1.0,"item_test_1","2013-01-05 00:00:00"
3485.0,0.0,"item_test_1","2013-01-05 00:00:00"
436.0,1.0,"item_test_1","2013-01-05 00:00:00"
2189.0,1.0,"item_test_1","2013-01-05 00:00:00"
2928.0,0.0,"item_test_1","2013-01-05 00:00:00"
1406.0,0.0,"item_test_1","2013-01-05 00:00:00"
3252.0,1.0,"item_test_1","2013-01-05 00:00:00"
3207.0,0.0,"item_test_1","2013-01-05 00:00:00"
2366.0,0.0,"item_test_1","2013-01-05 00:00:00"
271.0,0.0,"item_test_1","2013-01-05 00:00:00"
3487.0,0.0,"item_test_1","2013-01-05 00:00:00"
3151.0,1.0,"item_test_1","2013-01-05 00:00:00"
2945.0,0.0,"item_test_1","2013-01-05 00:00:00"
200.0,0.0,"item_test_1","2013-01-05 00:00:00"
1951.0,0.0,"item_test_1","2013-01-05 00:00:00"
396.0,0.0,"item_test_1","2013-01-05 00:00:00"
750.0,1.0,"item_test_1","2013-01-05 00:00:00"
2416.0,1.0,"item_test_1","2013-01-05 00:00:00"
2139.0,1.0,"item_test_1","2013-01-05 00:00:00"
1612.0,0.0,"item_test_1","2013-01-05 00:00:00"
2537.0,1.0,"item_test_1","2013-01-05 00:00:00"
387.0,0.0,"item_test_1","2013-01-05 00:00:00"
147.0,1.0,"item_test_1","2013-01-05 00:00:00"
3968.0,1.0,"item_test_1","2013-01-05 00:00:00"
769.0,1.0,"item_test_1","2013-01-05 00:00:00"
216.0,0.0,"item_test_1","2013-01-05 00:00:00"
3056.0,1.0,"item_test_1","2013-01-05 00:00:00"
2612.0,1.0,"item_test_1","2013-01-05 00:00:00"
2981.0,0.0,"item_test_1","2013-01-05 00:00:00"
2608.0,1.0,"item_test_1","2013-01-05 00:00:00"
914.0,0.0,"item_test_1","2013-01-05 00:00:00"
3905.0,1.0,"item_test_1","2013-01-05 00:00:00"
3499.0,0.0,"item_test_1","2013-01-05 00:00:00"
374.0,1.0,"item_test_1","2013-01-05 00:00:00"
1615.0,0.0,"item_test_1","2013-01-05 00:00:00"
925.0,1.0,"item_test_1","2013-01-05 00:00:00"
3892.0,1.0,"item_test_1","2013-01-05 00:00:00"
922.0,0.0,"item_test_1","2013-01-05 00:00:00"
3575.0,1.0,"item_test_1","2013-01-05 00:00:00"
3393.0,0.0,"item_test_1","2013-01-05 00:00:00"
3016.0,1.0,"item_test_1","2013-01-05 00:00:00"
2156.0,0.0,"item_test_1","2013-01-05 00:00:00"
3719.0,1.0,"item_test_1","2013-01-05 00:00:00"
477.0,0.0,"item_test_1","2013-01-05 00:00:00"
1470.0,1.0,"item_test_1","2013-01-05 00:00:00"
340.0,0.0,"item_test_1","2013-01-05 00:00:00"
640.0,0.0,"item_test_1","2013-01-05 00:00:00"
830.0,0.0,"item_test_1","2013-01-05 00:00:00"
2908.0,0.0,"item_test_1","2013-01-05 00:00:00"
2382.0,1.0,"item_test_1","2013-01-05 00:00:00"
2838.0,0.0,"item_test_1","2013-01-05 00:00:00"
3870.0,0.0,"item_test_1","2013-01-05 00:00:00"
794.0,0.0,"item_test_1","2013-01-05 00:00:00"
2817.0,0.0,"item_test_1","2013-01-05 00:00:00"
1004.0,1.0,"item_test_1","2013-01-05 00:00:00"
108.0,1.0,"item_test_1","2013-01-05 00:00:00"
1963.0,1.0,"item_test_1","2013-01-05 00:00:00"
2807.0,0.0,"item_test_1","2013-01-05 00:00:00"
1639.0,0.0,"item_test_1","2013-01-05 00:00:00"
3280.0,0.0,"item_test_1","2013-01-05 00:00:00"
1018.0,1.0,"item_test_1","2013-01-05 00:00:00"
2920.0,1.0,"item_test_1","2013-01-05 00:00:00"
2666.0,1.0,"item_test_1","2013-01-05 00:00:00"
747.0,1.0,"item_test_1","2013-01-05 00:00:00"
3096.0,1.0,"item_test_1","2013-01-05 00:00:00"
1174.0,1.0,"item_test_1","2013-01-05 00:00:00"
2963.0,1.0,"item_test_1","2013-01-05 00:00:00"
2234.0,1.0,"item_test_1","2013-01-05 00:00:00"
2812.0,1.0,"item_test_1","2013-01-05 00:00:00"
1671.0,0.0,"item_test_1","2013-01-05 00:00:00"
2832.0,1.0,"item_test_1","2013-01-05 00:00:00"
60.0,0.0,"item_test_1","2013-01-05 00:00:00"
3386.0,0.0,"item_test_1","2013-01-05 00:00:00"
558.0,0.0,"item_test_1","2013-01-05 00:00:00"
3179.0,0.0,"item_test_1","2013-01-05 00:00:00"
610.0,1.0,"item_test_1","2013-01-05 00:00:00"
1422.0,1.0,"item_test_1","2013-01-05 00:00:00"
2618.0,0.0,"item_test_1","2013-01-05 00:00:00"
3769.0,1.0,"item_test_1","2013-01-05 00:00:00"
3132.0,1.0,"item_test_1","2013-01-05 00:00:00"
1461.0,0.0,"item_test_1","2013-01-05 00:00:00"
3415.0,1.0,"item_test_1","2013-01-05 00:00:00"
2003.0,0.0,"item_test_1","2013-01-05 00:00:00"
2098.0,1.0,"item_test_1","2013-01-05 00:00:00"
2888.0,1.0,"item_test_1","2013-01-05 00:00:00"
3988.0,0.0,"item_test_1","2013-01-05 00:00:00"
2751.0,0.0,"item_test_1","2013-01-05 00:00:00"
2695.0,0.0,"item_test_1","2013-01-05 00:00:00"
1891.0,0.0,"item_test_1","2013-01-05 00:00:00"
900.0,1.0,"item_test_1","2013-01-05 00:00:00"
2952.0,0.0,"item_test_1","2013-01-05 00:00:00"
702.0,0.0,"item_test_1","2013-01-05 00:00:00"
3913.0,0.0,"item_test_1","2013-01-05 00:00:00"
30.0,1.0,"item_test_1","2013-01-05 00:00:00"
1748.0,0.0,"item_test_1","2013-01-05 00:00:00"
2630.0,1.0,"item_test_1","2013-01-05 00:00:00"
2142.0,0.0,"item_test_1","2013-01-05 00:00:00"
737.0,1.0,"item_test_1","2013-01-05 00:00:00"
955.0,1.0,"item_test_1","2013-01-05 00:00:00"
2173.0,1.0,"item_test_1","2013-01-05 00:00:00"
1287.0,0.0,"item_test_1","2013-01-05 00:00:00"
2218.0,0.0,"item_test_1","2013-01-05 00:00:00"
94.0,0.0,"item_test_1","2013-01-05 00:00:00"
2203.0,1.0,"item_test_1","2013-01-05 00:00:00"
2039.0,0.0,"item_test_1","2013-01-05 00:00:00"
494.0,0.0,"item_test_1","2013-01-05 00:00:00"
223.0,1.0,"item_test_1","2013-01-05 00:00:00"
508.0,1.0,"item_test_1","2013-01-05 00:00:00"
969.0,0.0,"item_test_1","2013-01-05 00:00:00"
3363.0,0.0,"item_test_1","2013-01-05 00:00:00"
882.0,1.0,"item_test_1","2013-01-05 00:00:00"
128.0,0.0,"item_test_1","2013-01-05 00:00:00"
2603.0,1.0,"item_test_1","2013-01-05 00:00:00"
2181.0,1.0,"item_test_1","2013-01-05 00:00:00"
89.0,0.0,"item_test_1","2013-01-05 00:00:00"
2818.0,0.0,"item_test_1","2013-01-05 00:00:00"
936.0,1.0,"item_test_1","2013-01-05 00:00:00"
292.0,0.0,"item_test_1","2013-01-05 00:00:00"
445.0,1.0,"item_test_1","2013-01-05 00:00:00"
1346.0,0.0,"item_test_1","2013-01-05 00:00:00"
322.0,1.0,"item_test_1","2013-01-05 00:00:00"
3377.0,1.0,"item_test_1","2013-01-05 00:00:00"
3614.0,1.0,"item_test_1","2013-01-05 00:00:00"
1503.0,1.0,"item_test_1","2013-01-05 00:00:00"
3462.0,1.0,"item_test_1","2013-01-05 00:00:00"
100.0,0.0,"item_test_1","2013-01-05 00:00:00"
1566.0,0.0,"item_test_1","2013-01-05 00:00:00"
3695.0,1.0,"item_test_1","2013-01-05 00:00:00"
3710.0,0.0,"item_test_1","2013-01-05 00:00:00"
2260.0,0.0,"item_test_1","2013-01-05 00:00:00"
3041.0,1.0,"item_test_1","2013-01-05 00:00:00"
2402.0,0.0,"item_test_1","2013-01-05 00:00:00"
1737.0,0.0,"item_test_1","2013-01-05 00:00:00"
1809.0,0.0,"item_test_1","2013-01-05 00:00:00"
2230.0,0.0,"item_test_1","2013-01-05 00:00:00"
2907.0,1.0,"item_test_1","2013-01-05 00:00:00"
2079.0,1.0,"item_test_1","2013-01-05 00:00:00"
1063.0,1.0,"item_test_1","2013-01-05 00:00:00"
798.0,1.0,"item_test_1","2013-01-05 00:00:00"
1377.0,0.0,"item_test_1","2013-01-05 00:00:00"
982.0,1.0,"item_test_1","2013-01-05 00:00:00"
2794.0,1.0,"item_test_1","2013-01-05 00:00:00"
2395.0,0.0,"item_test_1","2013-01-05 00:00:00"
3916.0,1.0,"item_test_1","2013-01-05 00:00:00"
381.0,0.0,"item_test_1","2013-01-05 00:00:00"
1059.0,0.0,"item_test_1","2013-01-05 00:00:00"
3031.0,0.0,"item_test_1","2013-01-05 00:00:00"
2002.0,1.0,"item_test_1","2013-01-05 00:00:00"
1321.0,0.0,"item_test_1","2013-01-05 00:00:00"
3671.0,1.0,"item_test_1","2013-01-05 00:00:00"
3142.0,1.0,"item_test_1","2013-01-05 00:00:00"
1596.0,0.0,"item_test_1","2013-01-05 00:00:00"
2587.0,0.0,"item_test_1","2013-01-05 00:00:00"
1961.0,0.0,"item_test_1","2013-01-05 00:00:00"
2679.0,1.0,"item_test_1","2013-01-05 00:00:00"
1990.0,0.0,"item_test_1","2013-01-05 00:00:00"
2740.0,1.0,"item_test_1","2013-01-05 00:00:00"
2871.0,0.0,"item_test_1","2013-01-05 00:00:00"
550.0,0.0,"item_test_1","2013-01-05 00:00:00"
475.0,0.0,"item_test_1","2013-01-05 00:00:00"
1425.0,0.0,"item_test_1","2013-01-05 00:00:00"
1182.0,0.0,"item_test_1","2013-01-05 00:00:00"
1335.0,1.0,"item_test_1","2013-01-05 00:00:00"
2811.0,0.0,"item_test_1","2013-01-05 00:00:00"
3845.0,0.0,"item_test_1","2013-01-05 00:00:00"
86.0,1.0,"item_test_1","2013-01-05 00:00:00"
3121.0,0.0,"item_test_1","2013-01-05 00:00:00"
1045.0,1.0,"item_test_1","2013-01-05 00:00:00"
283.0,0.0,"item_test_1","2013-01-05 00:00:00"
679.0,0.0,"item_test_1","2013-01-05 00:00:00"
3178.0,0.0,"item_test_1","2013-01-05 00:00:00"
2397.0,0.0,"item_test_1","2013-01-05 00:00:00"
3942.0,0.0,"item_test_1","2013-01-05 00:00:00"
2690.0,1.0,"item_test_1","2013-01-05 00:00:00"
1930.0,0.0,"item_test_1","2013-01-05 00:00:00"
8.0,1.0,"item_test_1","2013-01-05 00:00:00"
2535.0,0.0,"item_test_1","2013-01-05 00:00:00"
1214.0,0.0,"item_test_1","2013-01-05 00:00:00"
141.0,0.0,"item_test_1","2013-01-05 00:00:00"
373.0,0.0,"item_test_1","2013-01-05 00:00:00"
3335.0,1.0,"item_test_1","2013-01-05 00:00:00"
1577.0,0.0,"item_test_1","2013-01-05 00:00:00"
2911.0,1.0,"item_test_1","2013-01-05 00:00:00"
3305.0,0.0,"item_test_1","2013-01-05 00:00:00"
1242.0,1.0,"item_test_1","2013-01-05 00:00:00"
1530.0,1.0,"item_test_1","2013-01-05 00:00:00"
2010.0,1.0,"item_test_1","2013-01-05 00:00:00"
3747.0,0.0,"item_test_1","2013-01-05 00:00:00"
2732.0,0.0,"item_test_1","2013-01-05 00:00:00"
2491.0,0.0,"item_test_1","2013-01-05 00:00:00"
791.0,0.0,"item_test_1","2013-01-05 00:00:00"
1239.0,0.0,"item_test_1","2013-01-05 00:00:00"
1090.0,0.0,"item_test_1","2013-01-05 00:00:00"
1743.0,1.0,"item_test_1","2013-01-05 00:00:00"
334.0,1.0,"item_test_1","2013-01-05 00:00:00"
902.0,0.0,"item_test_1","2013-01-05 00:00:00"
2030.0,1.0,"item_test_1","2013-01-05 00:00:00"
2423.0,0.0,"item_test_1","2013-01-05 00:00:00"
2760.0,1.0,"item_test_1","2013-01-05 00:00:00"
3596.0,0.0,"item_test_1","2013-01-05 00:00:00"
3214.0,0.0,"item_test_1","2013-01-05 00:00:00"
1340.0,0.0,"item_test_1","2013-01-05 00:00:00"
3780.0,0.0,"item_test_1","2013-01-05 00:00:00"
1667.0,1.0,"item_test_1","2013-01-05 00:00:00"
1159.0,0.0,"item_test_1","2013-01-05 00:00:00"
2317.0,0.0,"item_test_1","2013-01-05 00:00:00"
2782.0,0.0,"item_test_1","2013-01-05 00:00:00"
592.0,1.0,"item_test_1","2013-01-05 00:00:00"
1683.0,0.0,"item_test_1","2013-01-05 00:00:00"
1334.0,0.0,"item_test_1","2013-01-05 00:00:00"
2353.0,0.0,"item_test_1","2013-01-05 00:00:00"
371.0,0.0,"item_test_1","2013-01-05 00:00:00"
3152.0,0.0,"item_test_1","2013-01-05 00:00:00"
3239.0,0.0,"item_test_1","2013-01-05 00:00:00"
136.0,1.0,"item_test_1","2013-01-05 00:00:00"
1448.0,0.0,"item_test_1","2013-01-05 00:00:00"
3801.0,1.0,"item_test_1","2013-01-05 00:00:00"
2214.0,0.0,"item_test_1","2013-01-05 00:00:00"
471.0,1.0,"item_test_1","2013-01-05 00:00:00"
899.0,1.0,"item_test_1","2013-01-05 00:00:00"
1849.0,0.0,"item_test_1","2013-01-05 00:00:00"
2562.0,0.0,"item_test_1","2013-01-05 00:00:00"
1902.0,0.0,"item_test_1","2013-01-05 00:00:00"
2959.0,0.0,"item_test_1","2013-01-05 00:00:00"
2547.0,1.0,"item_test_1","2013-01-05 00:00:00"
2599.0,0.0,"item_test_1","2013-01-05 00:00:00"
16.0,1.0,"item_test_1","2013-01-05 00:00:00"
1706.0,1.0,"item_test_1","2013-01-05 00:00:00"
1236.0,0.0,"item_test_1","2013-01-05 00:00:00"
2880.0,1.0,"item_test_1","2013-01-05 00:00:00"
2274.0,0.0,"item_test_1","2013-01-05 00:00:00"
466.0,0.0,"item_test_1","2013-01-05 00:00:00"
3642.0,0.0,"item_test_1","2013-01-05 00:00:00"
854.0,1.0,"item_test_1","2013-01-05 00:00:00"
1258.0,1.0,"item_test_1","2013-01-05 00:00:00"
219.0,0.0,"item_test_1","2013-01-05 00:00:00"
2827.0,1.0,"item_test_1","2013-01-05 00:00:00"
3911.0,0.0,"item_test_1","2013-01-05 00:00:00"
3757.0,1.0,"item_test_1","2013-01-05 00:00:00"
851.0,0.0,"item_test_1","2013-01-05 00:00:00"
2745.0,0.0,"item_test_1","2013-01-05 00:00:00"
1815.0,0.0,"item_test_1","2013-01-05 00:00:00"
2105.0,0.0,"item_test_1","2013-01-05 00:00:00"
2829.0,1.0,"item_test_1","2013-01-05 00:00:00"
1972.0,1.0,"item_test_1","2013-01-05 00:00:00"
3171.0,1.0,"item_test_1","2013-01-05 00:00:00"
3248.0,1.0,"item_test_1","2013-01-05 00:00:00"
3426.0,0.0,"item_test_1","2013-01-05 00:00:00"
3413.0,0.0,"item_test_1","2013-01-05 00:00:00"
2135.0,1.0,"item_test_1","2013-01-05 00:00:00"
3878.0,0.0,"item_test_1","2013-01-05 00:00:00"
2704.0,0.0,"item_test_1","2013-01-05 00:00:00"
3380.0,1.0,"item_test_1","2013-01-05 00:00:00"
111.0,1.0,"item_test_1","2013-01-05 00:00:00"
2115.0,1.0,"item_test_1","2013-01-05 00:00:00"
3234.0,0.0,"item_test_1","2013-01-05 00:00:00"
2216.0,1.0,"item_test_1","2013-01-05 00:00:00"
214.0,0.0,"item_test_1","2013-01-05 00:00:00"
1349.0,0.0,"item_test_1","2013-01-05 00:00:00"
1908.0,1.0,"item_test_1","2013-01-05 00:00:00"
362.0,0.0,"item_test_1","2013-01-05 00:00:00"
3978.0,1.0,"item_test_1","2013-01-05 00:00:00"
2554.0,1.0,"item_test_1","2013-01-05 00:00:00"
2644.0,1.0,"item_test_1","2013-01-05 00:00:00"
80.0,1.0,"item_test_1","2013-01-05 00:00:00"
3714.0,0.0,"item_test_1","2013-01-05 00:00:00"
2651.0,0.0,"item_test_1","2013-01-05 00:00:00"
719.0,0.0,"item_test_1","2013-01-05 00:00:00"
1269.0,1.0,"item_test_1","2013-01-05 00:00:00"
1519.0,1.0,"item_test_1","2013-01-05 00:00:00"
423.0,1.0,"item_test_1","2013-01-05 00:00:00"
1826.0,1.0,"item_test_1","2013-01-05 00:00:00"
2487.0,0.0,"item_test_1","2013-01-05 00:00:00"
243.0,0.0,"item_test_1","2013-01-05 00:00:00"
3893.0,1.0,"item_test_1","2013-01-05 00:00:00"
2464.0,0.0,"item_test_1","2013-01-05 00:00:00"
1786.0,1.0,"item_test_1","2013-01-05 00:00:00"
2059.0,0.0,"item_test_1","2013-01-05 00:00:00"
845.0,1.0,"item_test_1","2013-01-05 00:00:00"
2676.0,0.0,"item_test_1","2013-01-05 00:00:00"
3098.0,0.0,"item_test_1","2013-01-05 00:00:00"
1180.0,1.0,"item_test_1","2013-01-05 00:00:00"
648.0,0.0,"item_test_1","2013-01-05 00:00:00"
2144.0,1.0,"item_test_1","2013-01-05 00:00:00"
1538.0,1.0,"item_test_1","2013-01-05 00:00:00"
1757.0,1.0,"item_test_1","2013-01-05 00:00:00"
3943.0,0.0,"item_test_1","2013-01-05 00:00:00"
2295.0,1.0,"item_test_1","2013-01-05 00:00:00"
3312.0,1.0,"item_test_1","2013-01-05 00:00:00"
1405.0,0.0,"item_test_1","2013-01-05 00:00:00"
3463.0,1.0,"item_test_1","2013-01-05 00:00:00"
857.0,0.0,"item_test_1","2013-01-05 00:00:00"
244.0,1.0,"item_test_1","2013-01-05 00:00:00"
2887.0,0.0,"item_test_1","2013-01-05 00:00:00"
1487.0,0.0,"item_test_1","2013-01-05 00:00:00"
1713.0,1.0,"item_test_1","2013-01-05 00:00:00"
152.0,0.0,"item_test_1","2013-01-05 00:00:00"
3165.0,0.0,"item_test_1","2013-01-05 00:00:00"
143.0,0.0,"item_test_1","2013-01-05 00:00:00"
3871.0,0.0,"item_test_1","2013-01-05 00:00:00"
2354.0,0.0,"item_test_1","2013-01-05 00:00:00"
391.0,0.0,"item_test_1","2013-01-05 00:00:00"
2222.0,0.0,"item_test_1","2013-01-05 00:00:00"
2715.0,0.0,"item_test_1","2013-01-05 00:00:00"
79.0,1.0,"item_test_1","2013-01-05 00:00:00"
1687.0,0.0,"item_test_1","2013-01-05 00:00:00"
3444.0,0.0,"item_test_1","2013-01-05 00:00:00"
2205.0,1.0,"item_test_1","2013-01-05 00:00:00"
3983.0,1.0,"item_test_1","2013-01-05 00:00:00"
2658.0,0.0,"item_test_1","2013-01-05 00:00:00"
1388.0,0.0,"item_test_1","2013-01-05 00:00:00"
3495.0,1.0,"item_test_1","2013-01-05 00:00:00"
375.0,0.0,"item_test_1","2013-01-05 00:00:00"
731.0,0.0,"item_test_1","2013-01-05 00:00:00"
1840.0,0.0,"item_test_1","2013-01-05 00:00:00"
1189.0,1.0,"item_test_1","2013-01-05 00:00:00"
455.0,1.0,"item_test_1","2013-01-05 00:00:00"
2741.0,1.0,"item_test_1","2013-01-05 00:00:00"
1514.0,1.0,"item_test_1","2013-01-05 00:00:00"
2465.0,1.0,"item_test_1","2013-01-05 00:00:00"
2485.0,1.0,"item_test_1","2013-01-05 00:00:00"
2303.0,1.0,"item_test_1","2013-01-05 00:00:00"
2201.0,1.0,"item_test_1","2013-01-05 00:00:00"
3529.0,0.0,"item_test_1","2013-01-05 00:00:00"
218.0,1.0,"item_test_1","2013-01-05 00:00:00"
3355.0,1.0,"item_test_1","2013-01-05 00:00:00"
3548.0,0.0,"item_test_1","2013-01-05 00:00:00"
1988.0,1.0,"item_test_1","2013-01-05 00:00:00"
3160.0,1.0,"item_test_1","2013-01-05 00:00:00"
3063.0,1.0,"item_test_1","2013-01-05 00:00:00"
465.0,1.0,"item_test_1","2013-01-05 00:00:00"
2516.0,1.0,"item_test_1","2013-01-05 00:00:00"
852.0,1.0,"item_test_1","2013-01-05 00:00:00"
3733.0,1.0,"item_test_1","2013-01-05 00:00:00"
2669.0,1.0,"item_test_1","2013-01-05 00:00:00"
1284.0,0.0,"item_test_1","2013-01-05 00:00:00"
3409.0,0.0,"item_test_1","2013-01-05 00:00:00"
2642.0,1.0,"item_test_1","2013-01-05 00:00:00"
3244.0,1.0,"item_test_1","2013-01-05 00:00:00"
1379.0,1.0,"item_test_1","2013-01-05 00:00:00"
2997.0,1.0,"item_test_1","2013-01-05 00:00:00"
1441.0,1.0,"item_test_1","2013-01-05 00:00:00"
361.0,1.0,"item_test_1","2013-01-05 00:00:00"
1151.0,1.0,"item_test_1","2013-01-05 00:00:00"
489.0,0.0,"item_test_1","2013-01-05 00:00:00"
1073.0,1.0,"item_test_1","2013-01-05 00:00:00"
580.0,0.0,"item_test_1","2013-01-05 00:00:00"
427.0,0.0,"item_test_1","2013-01-05 00:00:00"
2459.0,1.0,"item_test_1","2013-01-05 00:00:00"
806.0,1.0,"item_test_1","2013-01-05 00:00:00"
358.0,0.0,"item_test_1","2013-01-05 00:00:00"
1107.0,0.0,"item_test_1","2013-01-05 00:00:00"
1328.0,1.0,"item_test_1","2013-01-05 00:00:00"
3162.0,0.0,"item_test_1","2013-01-05 00:00:00"
3278.0,1.0,"item_test_1","2013-01-05 00:00:00"
32.0,0.0,"item_test_1","2013-01-05 00:00:00"
2451.0,1.0,"item_test_1","2013-01-05 00:00:00"
3416.0,1.0,"item_test_1","2013-01-05 00:00:00"
3576.0,0.0,"item_test_1","2013-01-05 00:00:00"
1289.0,0.0,"item_test_1","2013-01-05 00:00:00"
1234.0,0.0,"item_test_1","2013-01-05 00:00:00"
1759.0,0.0,"item_test_1","2013-01-05 00:00:00"
3333.0,1.0,"item_test_1","2013-01-05 00:00:00"
1926.0,0.0,"item_test_1","2013-01-05 00:00:00"
2.0,1.0,"item_test_1","2013-01-05 00:00:00"
3907.0,0.0,"item_test_1","2013-01-05 00:00:00"
2434.0,0.0,"item_test_1","2013-01-05 00:00:00"
3514.0,0.0,"item_test_1","2013-01-05 00:00:00"
1982.0,0.0,"item_test_1","2013-01-05 00:00:00"
126.0,0.0,"item_test_1","2013-01-05 00:00:00"
607.0,1.0,"item_test_1","2013-01-05 00:00:00"
3490.0,0.0,"item_test_1","2013-01-05 00:00:00"
1347.0,0.0,"item_test_1","2013-01-05 00:00:00"
2683.0,1.0,"item_test_1","2013-01-05 00:00:00"
