,Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Gls,Sh_shooting,SoT,SoT%,G/Sh,G/SoT,Dist,FK_shooting,PK,PKatt_shooting,xG,npxG,npxG/Sh,G-xG,np:G-xG,Match Report,SoTA,Saves,Save%,CS,PSxG,PSxG+/-,PKatt_keeper,PKA,PKsv,PKm,Cmp_keeper,Att_keeper,Cmp%_keeper,Att_keeper,Thr,Launch%,AvgLen,Att_keeper,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,AvgDist,Cmp_passing,Att_passing,Cmp%_passing,TotDist_passing,PrgDist_passing,Cmp_passing,Att_passing,Cmp%_passing,Cmp_passing,Att_passing,Cmp%_passing,Cmp_passing,Att_passing,Cmp%_passing,Ast,xA,KP,1/3_passing,PPA,CrsPA,Prog_passing,Att_passing_types,Live_passing_types,Dead,FK_passing_types,TB,Press_passing_types,Sw,Crs_passing_types,CK,In,Out,Str,Ground,Low,High,Left,Right,Head,TI,Other,Cmp_passing_types,Off_passing_types,Out,Int_passing_types,Blocks_passing_types,SCA,PassLive,PassDead,Drib,Sh_gca,Fld_gca,Def,GCA,PassLive,PassDead,Drib,Sh_gca,Fld_gca,Def,Tkl,TklW_defense,Def 3rd_defense,Mid 3rd_defense,Att 3rd_defense,Tkl,Att_defense,Tkl%,Past,Press_defense,Succ_defense,%,Def 3rd_defense,Mid 3rd_defense,Att 3rd_defense,Blocks_defense,Sh_defense,ShSv,Pass,Int_defense,Tkl+Int,Clr,Err,Poss,Touches,Def Pen,Def 3rd_possession,Mid 3rd_possession,Att 3rd_possession,Att Pen,Live_possession,Succ_possession,Att_possession,Succ%,#Pl,Megs,Carries,TotDist_possession,PrgDist_possession,Prog_possession,1/3_possession,CPA,Mis,Dis,Targ,Rec,Rec%,Prog_possession,CrdY,CrdR,2CrdY,Fls,Fld_misc,Off_misc,Crs_misc,Int_misc,TklW_misc,PKwon,PKcon,OG,Recov,Won,Lost,Won%,team
25,2022-02-10,19:45,Premier League,Matchweek 24,Thu,Home,L,0,1,Arsenal,0.0,15.0,4.0,26.7,0.0,0.0,18.7,2.0,0.0,0.0,0.9,0.9,0.06,-0.9,-0.9,Match Report,2.0,1.0,50.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,42.9,19.0,2.0,31.6,34.7,4.0,25.0,35.3,6.0,0.0,0.0,3.0,24.0,437.0,544.0,80.3,8967.0,2963.0,146.0,165.0,88.5,220.0,255.0,86.3,68.0,110.0,61.8,0.0,0.5,10.0,36.0,8.0,6.0,40.0,544.0,490.0,54.0,12.0,0.0,54.0,20.0,29.0,7.0,2.0,3.0,0.0,371.0,67.0,106.0,176.0,311.0,12.0,29.0,4.0,437.0,1.0,11.0,10.0,11.0,27.0,21.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,9.0,9.0,2.0,1.0,7.0,11.0,63.6,4.0,90.0,34.0,37.8,36.0,38.0,16.0,17.0,7.0,0.0,10.0,18.0,,23.0,0.0,60.0,665.0,55.0,209.0,292.0,207.0,32.0,611.0,10.0,18.0,55.6,11.0,1.0,437.0,2255.0,1281.0,51.0,23.0,6.0,9.0,13.0,498.0,437.0,87.8,40.0,2.0,0.0,0.0,15.0,15.0,1.0,29.0,18.0,9.0,0.0,0.0,0.0,87.0,17.0,14.0,54.8,WolverhamptonWanderers
26,2022-02-13,14:00,Premier League,Matchweek 25,Sun,Away,W,2,0,Tottenham,2.0,12.0,7.0,58.3,0.17,0.29,14.9,0.0,0.0,0.0,1.3,1.3,0.11,0.7,0.7,Match Report,7.0,7.0,100.0,1.0,1.1,1.1,0.0,0.0,0.0,0.0,6.0,22.0,27.3,25.0,2.0,68.0,46.5,7.0,71.4,53.1,9.0,0.0,0.0,3.0,14.2,324.0,430.0,75.3,6560.0,1739.0,125.0,141.0,88.7,127.0,153.0,83.0,62.0,115.0,53.9,0.0,0.5,7.0,11.0,3.0,0.0,15.0,430.0,378.0,52.0,16.0,1.0,58.0,14.0,4.0,3.0,2.0,1.0,0.0,285.0,46.0,99.0,134.0,240.0,15.0,25.0,4.0,324.0,0.0,8.0,21.0,9.0,16.0,10.0,1.0,1.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,25.0,17.0,12.0,11.0,2.0,10.0,16.0,62.5,6.0,173.0,45.0,26.0,59.0,94.0,20.0,20.0,5.0,0.0,15.0,36.0,,25.0,0.0,41.0,572.0,90.0,240.0,275.0,84.0,14.0,522.0,7.0,17.0,41.2,9.0,3.0,355.0,1665.0,841.0,26.0,10.0,3.0,8.0,10.0,371.0,324.0,87.3,15.0,1.0,0.0,0.0,17.0,13.0,1.0,4.0,36.0,17.0,0.0,0.0,0.0,70.0,11.0,25.0,30.6,WolverhamptonWanderers
27,2022-02-20,16:30,Premier League,Matchweek 26,Sun,Home,W,2,1,Leicester City,2.0,11.0,3.0,27.3,0.18,0.67,17.5,1.0,0.0,0.0,0.6,0.6,0.06,1.4,1.4,Match Report,7.0,6.0,85.7,0.0,1.8,0.8,0.0,0.0,0.0,0.0,5.0,10.0,50.0,20.0,8.0,30.0,37.0,8.0,50.0,34.5,18.0,3.0,16.7,0.0,8.3,256.0,331.0,77.3,5444.0,2015.0,83.0,92.0,90.2,123.0,147.0,83.7,47.0,81.0,58.0,2.0,0.4,8.0,13.0,4.0,1.0,13.0,331.0,286.0,45.0,10.0,2.0,54.0,12.0,5.0,7.0,3.0,3.0,0.0,203.0,38.0,90.0,104.0,179.0,12.0,18.0,9.0,256.0,1.0,9.0,11.0,8.0,17.0,10.0,5.0,0.0,1.0,1.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,25.0,9.0,18.0,6.0,1.0,6.0,23.0,26.1,17.0,144.0,22.0,15.3,67.0,58.0,19.0,23.0,4.0,0.0,19.0,20.0,,32.0,0.0,35.0,474.0,96.0,253.0,157.0,82.0,19.0,431.0,7.0,21.0,33.3,8.0,1.0,267.0,1132.0,693.0,17.0,6.0,1.0,8.0,9.0,279.0,256.0,91.8,13.0,4.0,0.0,0.0,17.0,12.0,2.0,5.0,20.0,9.0,0.0,0.0,0.0,52.0,17.0,13.0,56.7,WolverhamptonWanderers
28,2022-02-24,19:45,Premier League,Matchweek 20,Thu,Away,L,1,2,Arsenal,1.0,6.0,2.0,33.3,0.17,0.5,14.7,0.0,0.0,0.0,1.0,1.0,0.17,0.0,0.0,Match Report,5.0,4.0,60.0,0.0,1.9,0.9,0.0,0.0,0.0,0.0,4.0,19.0,21.1,24.0,8.0,41.7,43.5,14.0,64.3,47.0,8.0,0.0,0.0,0.0,14.0,331.0,440.0,75.2,6406.0,1997.0,142.0,159.0,89.3,137.0,158.0,86.7,47.0,105.0,44.8,0.0,0.7,4.0,12.0,3.0,1.0,15.0,440.0,395.0,45.0,10.0,2.0,62.0,10.0,4.0,4.0,0.0,4.0,0.0,277.0,59.0,104.0,135.0,246.0,16.0,14.0,10.0,331.0,2.0,8.0,11.0,12.0,9.0,6.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,22.0,13.0,13.0,9.0,0.0,11.0,29.0,37.9,18.0,151.0,44.0,29.1,72.0,64.0,15.0,23.0,11.0,0.0,12.0,16.0,,18.0,0.0,45.0,554.0,106.0,282.0,226.0,70.0,10.0,509.0,4.0,15.0,26.7,6.0,0.0,297.0,1635.0,856.0,20.0,6.0,4.0,8.0,9.0,411.0,331.0,80.5,15.0,1.0,0.0,0.0,11.0,11.0,2.0,4.0,16.0,13.0,0.0,0.0,1.0,86.0,16.0,14.0,53.3,WolverhamptonWanderers
29,2022-02-27,14:00,Premier League,Matchweek 27,Sun,Away,L,0,1,West Ham,0.0,14.0,1.0,7.1,0.0,0.0,19.8,0.0,0.0,0.0,0.8,0.8,0.06,-0.8,-0.8,Match Report,4.0,3.0,75.0,0.0,1.4,0.4,0.0,0.0,0.0,0.0,4.0,15.0,26.7,32.0,3.0,37.5,35.1,12.0,25.0,29.2,10.0,0.0,0.0,1.0,15.8,553.0,661.0,83.7,10603.0,2864.0,202.0,225.0,89.8,281.0,312.0,90.1,65.0,105.0,61.9,0.0,0.7,12.0,40.0,9.0,1.0,38.0,661.0,614.0,47.0,10.0,1.0,46.0,10.0,11.0,5.0,3.0,2.0,0.0,521.0,50.0,90.0,218.0,389.0,21.0,18.0,6.0,553.0,1.0,7.0,21.0,4.0,23.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,7.0,9.0,5.0,0.0,5.0,11.0,45.5,6.0,130.0,34.0,26.2,41.0,61.0,28.0,11.0,1.0,0.0,10.0,15.0,,21.0,0.0,60.0,770.0,89.0,285.0,322.0,220.0,23.0,724.0,5.0,19.0,26.3,6.0,4.0,470.0,2822.0,1494.0,63.0,23.0,2.0,9.0,4.0,619.0,553.0,89.3,38.0,0.0,0.0,0.0,3.0,7.0,1.0,11.0,15.0,7.0,0.0,0.0,0.0,89.0,8.0,15.0,34.8,WolverhamptonWanderers
30,2022-03-05,15:00,Premier League,Matchweek 28,Sat,Home,L,0,2,Crystal Palace,0.0,12.0,5.0,41.7,0.0,0.0,19.9,0.0,0.0,0.0,0.5,0.5,0.04,-0.5,-0.5,Match Report,7.0,6.0,85.7,0.0,3.0,1.0,1.0,1.0,0.0,0.0,4.0,7.0,57.1,25.0,4.0,28.0,31.9,3.0,0.0,12.7,10.0,1.0,10.0,2.0,32.3,482.0,593.0,81.3,9542.0,2847.0,171.0,199.0,85.9,222.0,251.0,88.4,78.0,116.0,67.2,0.0,0.3,8.0,36.0,13.0,1.0,44.0,593.0,548.0,45.0,16.0,1.0,134.0,14.0,14.0,7.0,1.0,4.0,0.0,438.0,60.0,95.0,204.0,327.0,31.0,16.0,6.0,482.0,1.0,4.0,22.0,16.0,15.0,11.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,17.0,8.0,11.0,4.0,8.0,25.0,32.0,17.0,156.0,56.0,35.9,34.0,78.0,44.0,13.0,3.0,0.0,10.0,10.0,,23.0,1.0,63.0,724.0,68.0,206.0,351.0,207.0,28.0,681.0,13.0,20.0,65.0,13.0,1.0,455.0,2362.0,1288.0,59.0,13.0,3.0,23.0,11.0,555.0,482.0,86.8,44.0,0.0,0.0,0.0,13.0,12.0,1.0,14.0,10.0,17.0,0.0,1.0,0.0,105.0,16.0,17.0,48.5,WolverhamptonWanderers
31,2022-03-10,19:30,Premier League,Matchweek 19,Thu,Home,W,4,0,Watford,3.0,11.0,5.0,45.5,0.27,0.6,18.2,0.0,0.0,0.0,0.9,0.9,0.08,2.1,2.1,Match Report,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,50.0,24.0,1.0,8.3,21.2,6.0,0.0,13.8,6.0,1.0,16.7,0.0,13.0,624.0,708.0,88.1,12866.0,3692.0,213.0,233.0,91.4,297.0,327.0,90.8,104.0,127.0,81.9,2.0,0.8,8.0,33.0,9.0,5.0,42.0,708.0,658.0,50.0,14.0,2.0,96.0,29.0,15.0,5.0,1.0,3.0,1.0,527.0,69.0,112.0,197.0,439.0,24.0,24.0,4.0,624.0,1.0,6.0,15.0,9.0,16.0,13.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,14.0,12.0,6.0,7.0,1.0,4.0,12.0,33.3,8.0,109.0,37.0,33.9,29.0,50.0,30.0,7.0,4.0,0.0,3.0,9.0,,6.0,0.0,65.0,801.0,70.0,290.0,392.0,160.0,24.0,753.0,8.0,17.0,47.1,9.0,0.0,585.0,2521.0,1365.0,45.0,11.0,7.0,17.0,10.0,678.0,624.0,92.0,42.0,2.0,0.0,0.0,11.0,12.0,1.0,15.0,9.0,12.0,0.0,0.0,0.0,83.0,23.0,11.0,67.6,WolverhamptonWanderers
32,2022-03-13,14:00,Premier League,Matchweek 29,Sun,Away,W,1,0,Everton,1.0,14.0,3.0,21.4,0.07,0.33,20.7,0.0,0.0,0.0,0.8,0.8,0.06,0.2,0.2,Match Report,2.0,2.0,100.0,1.0,0.3,0.3,0.0,0.0,0.0,0.0,10.0,16.0,62.5,26.0,6.0,42.3,36.7,7.0,71.4,52.6,7.0,1.0,14.3,4.0,20.4,535.0,605.0,88.4,10940.0,3313.0,193.0,216.0,89.4,240.0,258.0,93.0,95.0,119.0,79.8,1.0,0.7,11.0,37.0,4.0,1.0,33.0,605.0,561.0,44.0,20.0,0.0,74.0,14.0,10.0,2.0,0.0,1.0,0.0,455.0,61.0,89.0,185.0,365.0,22.0,14.0,12.0,535.0,0.0,3.0,7.0,9.0,23.0,18.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,5.0,8.0,1.0,5.0,13.0,38.5,8.0,109.0,31.0,28.4,33.0,55.0,21.0,13.0,0.0,0.0,13.0,15.0,,21.0,0.0,60.0,736.0,63.0,239.0,385.0,162.0,20.0,694.0,13.0,23.0,56.5,13.0,3.0,534.0,2369.0,1467.0,58.0,20.0,8.0,7.0,18.0,551.0,535.0,97.1,33.0,1.0,0.0,0.0,13.0,16.0,0.0,10.0,15.0,9.0,0.0,0.0,0.0,72.0,12.0,11.0,52.2,WolverhamptonWanderers
33,2022-03-18,20:00,Premier League,Matchweek 30,Fri,Home,L,2,3,Leeds United,2.0,14.0,8.0,57.1,0.14,0.25,20.6,0.0,0.0,0.0,0.8,0.8,0.06,1.2,1.2,Match Report,5.0,2.0,40.0,0.0,1.5,-1.5,0.0,0.0,0.0,0.0,3.0,15.0,20.0,28.0,3.0,35.7,34.0,8.0,62.5,51.5,6.0,1.0,16.7,2.0,19.6,340.0,423.0,80.4,7122.0,2346.0,132.0,152.0,86.8,130.0,147.0,88.4,73.0,111.0,65.8,2.0,0.7,11.0,23.0,9.0,4.0,27.0,423.0,369.0,54.0,17.0,0.0,73.0,20.0,12.0,2.0,0.0,2.0,0.0,281.0,54.0,88.0,113.0,259.0,12.0,23.0,7.0,340.0,0.0,8.0,12.0,9.0,21.0,15.0,3.0,2.0,0.0,1.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,18.0,8.0,10.0,5.0,3.0,8.0,18.0,44.4,10.0,153.0,47.0,30.7,49.0,64.0,40.0,18.0,4.0,1.0,14.0,11.0,,18.0,0.0,47.0,553.0,64.0,228.0,237.0,116.0,26.0,503.0,13.0,30.0,43.3,15.0,3.0,379.0,1466.0,778.0,25.0,6.0,4.0,18.0,8.0,405.0,340.0,84.0,27.0,3.0,1.0,1.0,14.0,14.0,1.0,12.0,11.0,8.0,0.0,0.0,0.0,85.0,14.0,18.0,43.8,WolverhamptonWanderers
34,2022-04-02,15:00,Premier League,Matchweek 31,Sat,Home,W,2,1,Aston Villa,1.0,11.0,4.0,36.4,0.09,0.25,14.3,0.0,0.0,0.0,1.2,1.2,0.11,-0.2,-0.2,Match Report,4.0,4.0,100.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,4.0,9.0,44.4,25.0,4.0,28.0,38.2,6.0,33.3,32.0,8.0,2.0,25.0,0.0,13.3,362.0,457.0,79.2,7143.0,2413.0,136.0,152.0,89.5,159.0,181.0,87.8,60.0,97.0,61.9,0.0,0.5,5.0,13.0,5.0,1.0,21.0,457.0,415.0,42.0,10.0,1.0,33.0,10.0,9.0,4.0,1.0,2.0,0.0,322.0,61.0,74.0,139.0,268.0,15.0,20.0,5.0,362.0,1.0,4.0,16.0,19.0,13.0,7.0,0.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,19.0,14.0,7.0,4.0,5.0,14.0,35.7,9.0,198.0,65.0,32.8,72.0,87.0,39.0,19.0,3.0,0.0,16.0,11.0,,14.0,0.0,49.0,576.0,86.0,273.0,248.0,94.0,18.0,534.0,10.0,18.0,55.6,11.0,3.0,326.0,1994.0,1055.0,28.0,9.0,5.0,13.0,15.0,430.0,362.0,84.2,21.0,4.0,0.0,0.0,18.0,9.0,1.0,9.0,11.0,19.0,0.0,1.0,0.0,86.0,15.0,14.0,51.7,WolverhamptonWanderers
35,2022-04-08,20:00,Premier League,Matchweek 32,Fri,Away,L,0,1,Newcastle Utd,0.0,5.0,2.0,40.0,0.0,0.0,18.0,0.0,0.0,0.0,0.3,0.3,0.07,-0.3,-0.3,Match Report,3.0,3.0,100.0,0.0,1.2,0.2,1.0,1.0,0.0,0.0,4.0,13.0,30.8,21.0,5.0,42.9,39.9,8.0,50.0,42.6,8.0,1.0,12.5,1.0,15.9,485.0,576.0,84.2,9666.0,2666.0,173.0,186.0,93.0,234.0,259.0,90.3,70.0,110.0,63.6,0.0,0.3,3.0,33.0,5.0,2.0,25.0,576.0,538.0,38.0,7.0,0.0,66.0,18.0,8.0,2.0,0.0,1.0,0.0,420.0,57.0,99.0,175.0,353.0,13.0,19.0,6.0,485.0,0.0,10.0,15.0,13.0,8.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.0,10.0,11.0,1.0,8.0,16.0,50.0,8.0,140.0,36.0,25.7,49.0,64.0,27.0,11.0,5.0,0.0,6.0,7.0,,16.0,0.0,58.0,672.0,71.0,265.0,304.0,145.0,11.0,635.0,10.0,15.0,66.7,10.0,0.0,446.0,2442.0,1378.0,51.0,11.0,2.0,13.0,8.0,529.0,485.0,91.7,25.0,1.0,0.0,0.0,16.0,6.0,0.0,8.0,7.0,13.0,0.0,1.0,0.0,77.0,13.0,16.0,44.8,WolverhamptonWanderers
36,2022-04-24,14:00,Premier League,Matchweek 34,Sun,Away,L,0,1,Burnley,0.0,10.0,4.0,40.0,0.0,0.0,18.6,0.0,0.0,0.0,0.7,0.7,0.07,-0.7,-0.7,Match Report,5.0,4.0,80.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,37.5,29.0,6.0,48.3,40.2,4.0,50.0,38.5,5.0,2.0,40.0,1.0,17.9,516.0,624.0,82.7,9492.0,2866.0,214.0,244.0,87.7,226.0,250.0,90.4,58.0,101.0,57.4,0.0,0.5,8.0,28.0,12.0,1.0,36.0,624.0,574.0,50.0,13.0,1.0,91.0,16.0,9.0,6.0,0.0,3.0,1.0,470.0,47.0,107.0,144.0,421.0,18.0,24.0,7.0,516.0,2.0,8.0,24.0,11.0,17.0,13.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,22.0,14.0,10.0,3.0,8.0,12.0,66.7,4.0,155.0,57.0,36.8,45.0,79.0,31.0,13.0,4.0,0.0,9.0,15.0,,19.0,0.0,64.0,746.0,57.0,210.0,406.0,176.0,31.0,698.0,7.0,14.0,50.0,7.0,1.0,522.0,2942.0,1409.0,63.0,18.0,5.0,19.0,15.0,579.0,516.0,89.1,36.0,1.0,0.0,0.0,9.0,6.0,2.0,9.0,15.0,22.0,0.0,0.0,0.0,91.0,16.0,17.0,48.5,WolverhamptonWanderers
37,2022-04-30,15:00,Premier League,Matchweek 35,Sat,Home,L,0,3,Brighton,0.0,11.0,1.0,9.1,0.0,0.0,18.1,1.0,0.0,0.0,0.6,0.6,0.06,-0.6,-0.6,Match Report,8.0,6.0,75.0,0.0,3.3,0.3,2.0,1.0,0.0,1.0,3.0,9.0,33.3,29.0,4.0,24.1,31.2,6.0,33.3,34.2,2.0,0.0,0.0,2.0,15.3,389.0,483.0,80.5,7356.0,2623.0,176.0,191.0,92.1,150.0,186.0,80.6,60.0,95.0,63.2,0.0,0.4,7.0,25.0,4.0,1.0,34.0,483.0,446.0,37.0,4.0,2.0,76.0,12.0,13.0,7.0,1.0,4.0,1.0,311.0,69.0,103.0,136.0,283.0,34.0,16.0,6.0,389.0,1.0,13.0,11.0,7.0,18.0,14.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.0,13.0,5.0,3.0,8.0,19.0,42.1,11.0,182.0,50.0,27.5,73.0,70.0,39.0,16.0,4.0,0.0,12.0,14.0,,11.0,1.0,48.0,584.0,68.0,251.0,253.0,115.0,23.0,547.0,12.0,23.0,52.2,14.0,0.0,353.0,1865.0,1016.0,36.0,15.0,10.0,9.0,13.0,470.0,389.0,82.8,34.0,2.0,0.0,0.0,9.0,4.0,1.0,13.0,14.0,12.0,0.0,2.0,0.0,74.0,8.0,8.0,50.0,WolverhamptonWanderers
38,2022-05-07,15:00,Premier League,Matchweek 36,Sat,Away,D,2,2,Chelsea,2.0,14.0,4.0,28.6,0.14,0.5,14.7,0.0,0.0,0.0,2.1,2.1,0.15,-0.1,-0.1,Match Report,5.0,4.0,80.0,0.0,2.3,0.3,1.0,1.0,0.0,0.0,5.0,15.0,33.3,16.0,5.0,68.8,45.8,9.0,44.4,35.8,6.0,0.0,0.0,0.0,12.4,280.0,358.0,78.2,5423.0,2004.0,124.0,137.0,90.5,106.0,126.0,84.1,42.0,76.0,55.3,2.0,1.3,8.0,13.0,5.0,3.0,20.0,358.0,320.0,38.0,9.0,1.0,55.0,15.0,12.0,3.0,1.0,2.0,0.0,236.0,46.0,76.0,105.0,216.0,12.0,14.0,5.0,280.0,1.0,6.0,13.0,9.0,17.0,7.0,2.0,1.0,2.0,2.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,1.0,17.0,11.0,12.0,4.0,1.0,6.0,12.0,50.0,6.0,186.0,54.0,29.0,68.0,91.0,27.0,15.0,7.0,0.0,8.0,24.0,,22.0,0.0,41.0,486.0,82.0,223.0,204.0,90.0,15.0,449.0,10.0,16.0,62.5,12.0,3.0,274.0,1555.0,878.0,31.0,11.0,2.0,10.0,17.0,341.0,280.0,82.1,20.0,3.0,0.0,0.0,13.0,9.0,1.0,12.0,24.0,11.0,0.0,1.0,0.0,75.0,12.0,14.0,46.2,WolverhamptonWanderers
39,2022-05-11,20:15,Premier League,Matchweek 33,Wed,Home,L,1,5,Manchester City,1.0,7.0,3.0,42.9,0.14,0.33,16.4,0.0,0.0,0.0,0.5,0.5,0.06,0.5,0.5,Match Report,5.0,0.0,0.0,0.0,3.6,-1.4,0.0,0.0,0.0,0.0,8.0,17.0,47.1,34.0,9.0,38.2,34.5,9.0,44.4,35.2,2.0,0.0,0.0,1.0,10.9,322.0,396.0,81.3,6767.0,2176.0,107.0,126.0,84.9,157.0,176.0,89.2,55.0,86.0,64.0,1.0,0.4,6.0,17.0,5.0,1.0,20.0,396.0,354.0,42.0,13.0,1.0,21.0,9.0,14.0,6.0,2.0,1.0,1.0,277.0,35.0,84.0,80.0,275.0,13.0,8.0,15.0,322.0,2.0,5.0,12.0,7.0,11.0,10.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,9.0,5.0,11.0,0.0,4.0,7.0,57.1,3.0,143.0,26.0,18.2,48.0,75.0,20.0,10.0,1.0,0.0,9.0,10.0,,11.0,1.0,33.0,487.0,88.0,259.0,188.0,71.0,17.0,448.0,9.0,17.0,52.9,11.0,1.0,270.0,1333.0,705.0,20.0,5.0,1.0,12.0,12.0,367.0,322.0,87.7,20.0,0.0,0.0,0.0,4.0,10.0,2.0,14.0,10.0,9.0,0.0,0.0,0.0,70.0,6.0,6.0,50.0,WolverhamptonWanderers
40,2022-05-15,14:00,Premier League,Matchweek 37,Sun,Home,D,1,1,Norwich City,1.0,17.0,4.0,23.5,0.06,0.25,20.0,2.0,0.0,0.0,0.9,0.9,0.05,0.1,0.1,Match Report,2.0,1.0,50.0,0.0,0.8,-0.2,0.0,0.0,0.0,0.0,1.0,4.0,25.0,8.0,3.0,25.0,26.6,10.0,20.0,34.9,2.0,0.0,0.0,1.0,24.5,542.0,625.0,86.7,11108.0,3145.0,189.0,216.0,87.5,258.0,280.0,92.1,91.0,120.0,75.8,0.0,0.6,11.0,44.0,13.0,6.0,53.0,625.0,581.0,44.0,8.0,0.0,100.0,19.0,20.0,5.0,0.0,5.0,0.0,484.0,56.0,85.0,154.0,414.0,21.0,19.0,5.0,542.0,0.0,11.0,22.0,5.0,25.0,18.0,1.0,1.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,4.0,2.0,2.0,3.0,16.0,18.8,13.0,100.0,27.0,27.0,17.0,39.0,44.0,9.0,3.0,0.0,6.0,15.0,,7.0,0.0,63.0,725.0,48.0,144.0,357.0,269.0,34.0,680.0,12.0,22.0,54.5,14.0,1.0,497.0,2492.0,1334.0,67.0,16.0,1.0,12.0,16.0,584.0,542.0,92.8,53.0,0.0,0.0,0.0,6.0,11.0,0.0,20.0,15.0,6.0,0.0,0.0,0.0,84.0,16.0,11.0,59.3,WolverhamptonWanderers
41,2022-05-22,16:00,Premier League,Matchweek 38,Sun,Away,L,1,3,Liverpool,1.0,7.0,5.0,71.4,0.14,0.2,14.6,0.0,0.0,0.0,1.1,1.1,0.15,-0.1,-0.1,Match Report,7.0,4.0,57.1,0.0,1.9,-1.1,0.0,0.0,0.0,0.0,8.0,17.0,47.1,17.0,5.0,58.8,55.8,9.0,77.8,67.9,12.0,1.0,8.3,0.0,8.8,348.0,430.0,80.9,8010.0,3135.0,115.0,129.0,89.1,149.0,161.0,92.5,79.0,125.0,63.2,1.0,1.1,7.0,28.0,3.0,0.0,21.0,430.0,390.0,40.0,9.0,2.0,53.0,12.0,8.0,3.0,0.0,3.0,0.0,283.0,45.0,102.0,96.0,285.0,17.0,15.0,6.0,348.0,1.0,8.0,10.0,9.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,18.0,10.0,9.0,8.0,1.0,7.0,18.0,38.9,11.0,114.0,30.0,26.3,65.0,42.0,7.0,29.0,15.0,2.0,14.0,12.0,,28.0,0.0,37.0,574.0,112.0,303.0,223.0,91.0,13.0,534.0,8.0,13.0,61.5,8.0,0.0,369.0,1685.0,894.0,31.0,11.0,5.0,21.0,9.0,383.0,348.0,90.9,21.0,0.0,0.0,0.0,5.0,5.0,1.0,8.0,12.0,10.0,0.0,0.0,0.0,70.0,7.0,10.0,41.2,WolverhamptonWanderers
42,,,,,,,17-7-18,47,46,,44.0,466.0,160.0,34.3,0.09,0.27,17.9,14.0,1.0,1.0,35.9,35.4,0.09,8.1,7.6,,170.0,134.0,78.2,13.0,50.5,8.5,10.0,9.0,0.0,1.0,169.0,498.0,33.9,845.0,201.0,42.8,39.4,273.0,49.8,42.5,319.0,34.0,10.7,41.0,15.4,15024.0,18602.0,80.8,304906.0,95466.0,5566.0,6330.0,87.9,6750.0,7675.0,87.9,2490.0,3962.0,62.8,31.0,24.8,283.0,1015.0,223.0,60.0,1077.0,18602.0,16945.0,1657.0,420.0,30.0,2603.0,567.0,461.0,168.0,35.0,89.0,10.0,12762.0,2251.0,3589.0,5574.0,10918.0,690.0,713.0,291.0,15024.0,54.0,303.0,561.0,402.0,611.0,439.0,40.0,49.0,31.0,31.0,21.0,56.0,35.0,3.0,4.0,8.0,3.0,3.0,733.0,492.0,412.0,252.0,69.0,253.0,620.0,40.8,367.0,5529.0,1633.0,29.5,2133.0,2397.0,999.0,594.0,156.0,5.0,438.0,594.0,,829.0,8.0,50.3,23140.0,2824.0,8755.0,10476.0,5289.0,764.0,21527.0,402.0,749.0,53.7,447.0,49.0,14787.0,73366.0,40414.0,1562.0,462.0,172.0,466.0,417.0,17435.0,15024.0,86.2,1077.0,65.0,2.0,2.0,482.0,436.0,65.0,461.0,594.0,492.0,1.0,10.0,1.0,3078.0,543.0,568.0,48.9,WolverhamptonWanderers
